ogr_DogID,Age,Breed,Color,Sex,GoodAppetite,FoodAmount,Weight,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,NoInappropriateChewing,Housemanners,LeftUnattended,EliminationInHouse,PlaybitePeople,StealsFood,OnFurniture,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,FriendlyWAnimals,GoodWKids,GoodWStrangers,WalksWellOnLeash,KnowCommandGetBusy,EliminatesOnRoute,ChasingAnimals,TrafficFear,NoiseFear,Stairs,SitsOnCommand,DownOnCommand,StaysOnCommand,ComeOnLeash,ComeOffLeash,CanGivePills,EarCleaning,NailCutting,AttendsClasses,BehavesWellClass,AttendsHomeSwitches,Status
15574,12,2,5,1,1,3,72,3,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,3,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,3,5,4,5,0
15573,12,2,5,0,1,4,60,5,5,5,5,3,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,3,4,3,4,5,5,4,5,5,4,0,4,4,5,3,5,4,4,1
15573,6,2,5,0,1,2,49,5,5,5,5,3,4,4,5,5,5,5,5,5,4,4,5,4,5,5,5,4,4,3,4,5,5,5,5,5,5,4,4,5,5,3,5,4,5,1
15573,4,2,5,0,1,3,39,5,5,5,5,4,5,3,4,4,5,4,5,5,3,5,5,4,4,4,4,3,4,4,4,4,4,5,5,5,5,4,4,3,4,2,3,3,4,1
15571,9,2,5,1,1,3.5,61,4,4,4,5,4,5,4,5,4,5,4,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,5,5,4,4,5,4,5,5,5,5,4,3,1
15570,6,2,5,0,1,1,43,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5,4,5,3,4,4,5,5,5,4,5,5,5,0,0,5,5,4,5,0
15570,4,2,5,0,1,1,28,5,5,5,5,3,3,4,4,4,4,5,5,4,4,5,5,3,5,5,5,4,5,4,4,5,5,5,5,4,5,5,5,4,0,5,5,4,0,0
15570,8,2,5,0,1,3.5,57,5,4,5,5,5,5,4,4,3,5,4,5,5,5,3,5,2,5,5,5,4,5,4,5,5,5,5,5,5,5,5,3,0,5,2,0,5,0,0
15570,14,2,5,0,1,1,71,5,5,5,5,4,5,4,3,3,5,4,4,5,4,2,5,4,5,5,5,3,5,4,3,5,5,5,5,5,3,4,4,0,5,2,5,4,1,0
15567,5,2,5,0,1,1,49,5,5,5,5,5,3,4,4,2,5,3,5,4,4,3,5,4,5,5,5,5,5,2,5,4,5,5,4,5,3,4,3,5,4,3,5,5,3,1
15567,7,2,5,0,1,1,64,5,5,4,5,5,3,3,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,3,3,4,4,4,3,3,3,3,3,4,4,3,4,2,4,1
15567,12,2,5,0,1,1,0,5,4,4,5,4,4,4,4,4,4,3,4,3,3,3,4,3,4,4,4,4,4,3,3,4,4,4,4,3,0,4,4,4,4,3,4,3,4,1
15566,5,2,5,1,1,3,30,5,5,4,5,3,5,4,4,4,4,5,5,4,3,5,5,4,5,5,5,3,4,4,1,4,4,4,4,4,4,4,4,3,3,1,3,3,3,1
15566,12,2,5,1,1,2.5,52,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,3,3,2,5,5,5,5,5,5,5,4,1,5,3,5,4,2,1
15566,6,2,5,1,1,2.25,40,5,5,5,5,3,5,5,5,4,5,5,5,5,3,5,5,5,4,5,5,4,5,5,3,5,5,4,5,5,5,5,5,4,4,4,5,4,5,1
15562,4,2,5,1,1,2,32.5,4,5,3,5,4,2,2,3,3,5,2,3,4,2,4,4,5,5,5,5,3,3,3,5,3,5,5,5,5,3,5,4,5,5,5,5,3,1,1
15562,13,2,5,1,1,1,60,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,3,4,5,2,5,5,5,1
15562,7,2,5,1,1,1,42.5,5,5,5,5,5,5,3,5,4,5,4,4,5,3,3,5,0,5,5,5,3,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,5,1
15561,12,2,5,1,1,3,48,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,3,3,5,4,4,4,4,5,5,5,5,3,3,5,5,5,1
15559,11,2,5,0,1,3,55,5,5,4,5,5,5,4,4,4,5,3,4,5,4,4,5,3,5,4,5,3,4,2,4,4,5,5,4,4,4,4,4,5,4,4,4,4,1,1
15554,6,2,1,1,1,1,40,5,5,5,5,3,4,3,4,5,5,2,5,3,3,5,3,3,5,5,5,4,5,4,1,5,5,5,5,5,4,5,3,5,5,4,5,3,3,0
15554,15,2,1,1,1,2,45,5,5,3,5,4,5,3,4,2,5,5,4,4,3,5,3,3,5,5,5,3,4,3,3,5,5,5,5,5,5,4,3,5,5,4,5,3,5,0
15553,11,2,1,0,1,3,55,5,5,3,5,4,3,3,3,3,5,4,3,3,4,3,3,3,5,4,5,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,5,3,5,0
15550,6,2,5,1,1,2.5,48,5,5,5,5,5,4,4,4,5,5,4,5,4,5,5,5,4,5,5,5,4,4,5,4,5,5,5,5,5,4,5,4,5,5,3,4,5,5,1
15549,6,2,5,1,1,1,45,4,5,4,5,3,4,4,4,4,4,5,4,5,3,4,4,4,5,5,5,3,4,5,4,4,5,5,4,4,4,4,4,5,3,4,4,4,0,0
15541,12,1,5,0,1,1.5,65,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,3,3,4,3,4,4,4,4,4,3,4,4,5,5,4,4,3,5,1
15540,12,1,5,1,1,4,60,4,4,4,5,5,4,3,4,4,5,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,3,4,4,3,4,4,4,4,4,3,4,3,3,0
15540,7,1,3,1,1,4,52,4,3,4,5,5,4,3,4,3,4,3,4,4,4,4,3,3,4,4,3,3,4,4,3,3,3,4,4,3,3,4,4,4,4,4,4,3,3,0
15537,7,4,2,0,1,6,70,5,5,5,5,4,4,5,5,0,5,4,5,4,3,5,5,4,5,5,3,4,4,5,4,4,4,5,3,3,3,4,3,5,4,4,5,2,1,0
15537,11,4,2,0,1,1,95,4,5,5,5,5,4,5,5,5,5,3,5,3,4,5,5,3,5,5,5,3,5,5,4,5,5,5,4,4,4,5,4,5,5,5,4,3,1,0
15537,4,4,2,0,1,1,31,5,5,5,5,3,4,5,4,1,5,4,5,4,3,5,5,4,5,5,5,4,4,4,4,3,4,1,5,3,2,4,4,5,4,3,1,1,1,0
15536,4,4,2,0,1,5,45,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,5,4,4,5,5,5,4,4,5,5,3,5,5,4,5,4,1,1
15536,12,4,2,0,1,1,86,5,5,4,5,5,4,5,5,4,5,4,5,5,3,5,5,5,5,5,4,4,4,5,4,5,5,5,5,5,4,5,4,5,5,4,5,1,5,1
15536,16,4,2,0,1,1,76,5,4,4,5,5,5,4,5,5,5,4,5,5,2,5,5,4,4,5,4,4,5,4,4,5,4,5,5,5,4,4,3,5,5,4,5,3,4,1
15535,3,4,2,1,1,1,25.2,5,5,5,5,5,4,2,3,1,4,2,1,4,3,1,4,3,4,4,4,3,5,2,2,5,5,5,4,4,2,4,4,5,3,3,5,5,5,0
15535,12,4,2,1,1,4,64.8,5,5,5,5,5,5,3,4,3,5,5,3,3,4,3,5,4,2,5,5,4,4,4,3,5,5,5,5,5,5,5,3,5,5,5,5,5,3,0
15535,7,4,2,1,1,42465,61,4,5,5,5,5,5,2,4,3,5,5,3,5,3,3,5,5,5,5,4,4,5,4,3,5,5,5,5,5,5,5,4,5,3,5,5,5,0,0
15533,9,4,4,0,1,4,76,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,4,5,5,5,4,4,4,5,4,5,5,5,5,3,5,0
15533,6,4,4,0,1,5,58.4,5,5,5,5,5,4,4,5,4,5,5,5,5,4,4,4,4,5,5,5,4,4,4,4,5,5,5,4,4,4,5,4,5,4,5,5,4,3,0
15533,13,4,4,0,1,4,78.6,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,4,4,5,5,5,4,5,5,5,4,5,5,5,5,3,5,0
15531,12,2,1,1,1,3,58,5,4,5,4,5,5,3,4,4,5,5,5,5,5,5,5,4,4,5,5,4,3,3,4,5,5,5,5,5,5,5,3,5,5,5,5,4,3,1
15528,9,2,1,0,1,1,70,4,4,4,5,4,5,3,5,4,5,4,5,3,4,5,5,3,4,5,5,3,4,3,4,5,5,5,5,5,5,4,5,5,5,3,5,4,4,1
15525,11,2,1,1,1,3,55,5,5,5,5,5,4,5,5,4,5,5,5,5,4,4,5,2,5,5,5,3,4,4,3,4,4,5,4,4,4,5,4,0,4,3,5,4,4,0
15525,7,2,1,1,1,2.5,47.5,4,4,4,5,5,4,4,5,4,5,5,5,4,4,5,4,4,5,5,5,4,4,3,3,4,4,4,4,4,5,5,4,5,5,4,5,4,4,0
15525,3,2,1,1,1,3,25,4,4,4,5,5,4,4,4,3,3,5,5,4,4,4,4,3,4,5,5,3,4,3,3,4,4,4,5,4,3,4,4,4,4,4,4,3,1,0
15525,9,2,1,1,1,1,52,5,5,4,5,5,4,4,4,4,4,5,5,5,4,5,4,4,5,5,5,3,4,3,3,4,4,5,4,4,4,5,4,5,5,3,5,4,4,0
15522,7,2,1,1,1,2.5,44,5,5,5,5,4,5,4,3,3,5,4,3,5,5,5,5,4,3,4,5,3,4,4,4,4,5,5,5,5,5,4,3,5,5,3,5,4,1,1
15522,4,2,1,1,1,2.25,25,5,5,5,4,3,4,2,3,1,4,4,4,5,4,5,5,4,3,4,5,3,4,3,3,4,5,5,4,4,1,4,4,5,1,1,5,3,1,1
15522,10,2,1,1,1,2,50,3,5,4,5,0,4,5,5,3,5,5,5,5,4,4,5,3,5,3,5,3,4,5,4,5,5,5,4,5,4,5,4,5,3,2,5,4,2,1
15519,7,2,1,0,1,1,50.5,5,5,5,5,4,3,3,4,3,4,1,3,5,2,3,3,4,3,3,5,3,4,3,3,4,4,4,4,4,3,4,3,4,4,3,5,4,4,1
15519,9,2,1,0,1,3,60,5,5,5,5,4,4,3,3,5,5,3,3,3,3,3,3,4,3,3,5,3,4,3,3,5,5,4,5,5,4,3,3,5,4,3,5,3,3,1
15519,12,2,1,0,1,1,65,5,5,5,5,4,4,3,3,5,5,3,3,4,4,3,4,3,5,4,4,3,5,4,3,5,5,4,5,5,5,4,4,5,5,3,5,3,3,1
15519,4,2,1,0,1,1,25,1,4,4,5,3,4,3,3,3,4,3,4,4,2,4,3,3,3,3,4,1,4,2,1,4,4,4,5,4,3,4,3,1,1,1,4,4,1,1
15517,3,2,1,0,1,1,32,5,4,5,4,3,3,4,4,4,4,3,5,5,4,5,4,4,5,5,5,4,4,4,4,5,5,5,5,5,2,5,5,5,5,4,5,4,2,0
15517,7,2,1,0,1,2.5,58,5,5,4,4,4,3,4,3,3,4,4,3,5,4,3,4,4,5,5,5,4,4,4,4,5,4,5,5,5,4,4,4,5,5,5,5,4,4,0
15517,9,2,1,0,1,1.5,40,5,5,4,5,4,3,4,3,4,5,5,5,5,5,3,3,4,5,5,5,4,4,4,4,5,5,5,5,5,5,5,4,5,4,5,5,4,4,0
15517,12,2,1,0,1,1,60,5,4,3,4,5,4,4,4,5,4,5,5,5,4,4,4,3,5,5,5,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,0
15508,8,2,1,1,1,3,55,1,4,3,5,4,3,3,4,0,5,5,5,3,4,4,5,3,5,5,5,3,4,4,4,5,5,0,4,5,3,3,5,5,0,4,1,0,2,0
15507,12,2,1,0,1,1,72,5,5,5,5,2,4,4,4,4,5,5,5,3,5,5,5,2,5,5,4,2,5,5,4,4,5,5,5,4,4,5,2,5,4,3,5,2,1,1
15507,6,2,1,0,1,3,46,5,5,5,5,4,3,2,4,4,5,4,5,3,5,5,5,3,5,5,5,2,5,4,4,5,5,5,5,4,4,5,4,5,5,3,5,2,5,1
15507,3,2,1,0,1,1,19.4,5,5,5,5,4,5,2,4,5,4,4,5,5,5,5,5,5,5,5,5,2,4,4,4,5,5,5,5,4,5,5,5,3,4,4,5,4,3,1
15505,9,2,5,1,1,2.75,56,5,5,4,5,5,5,4,4,4,5,4,5,5,5,4,5,3,5,5,5,3,4,4,3,4,4,5,5,4,4,4,5,4,5,3,4,4,1,1
15505,13,2,5,1,1,2.75,60,5,5,0,5,5,5,4,4,4,5,4,5,5,5,5,5,3,4,5,5,4,5,4,4,4,5,5,5,5,4,5,4,5,5,3,5,4,5,1
15504,14,2,5,1,1,1,70,5,5,5,5,3,4,4,4,4,5,5,3,5,4,5,0,3,4,4,4,3,4,3,4,4,5,4,5,5,4,4,2,5,4,3,3,4,4,1
15502,13,2,5,1,1,1,20,5,5,5,5,4,3,3,4,3,5,4,5,3,3,4,5,3,5,5,5,3,5,5,3,4,5,5,5,4,4,5,5,3,5,4,5,3,3,0
15502,13,2,5,1,1,3,71,5,4,5,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,4,0
15502,9,2,5,1,1,3.5,61,5,4,4,5,5,5,4,4,4,5,5,4,5,4,5,5,5,5,5,5,3,4,5,4,4,5,5,4,5,4,4,4,5,5,4,5,4,4,0
15502,6,2,5,1,1,3,45,5,4,5,5,4,5,5,4,3,5,4,3,4,3,4,5,5,5,5,5,3,4,5,4,4,5,5,4,4,4,5,5,3,4,4,5,4,5,0
15500,7,2,1,1,1,3,53,5,5,5,5,5,5,4,5,3,5,3,5,4,5,5,5,4,5,5,5,4,4,3,4,4,5,5,5,5,5,5,5,5,5,1,5,5,5,0
15496,2,4,1,0,1,1,18,5,5,5,4,4,2,4,2,1,4,1,5,5,2,5,2,1,5,5,5,5,4,4,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,0
15496,3,4,2,0,1,4.5,25,3,4,5,5,3,4,4,3,3,4,3,3,5,3,4,3,4,3,5,5,4,4,4,3,4,4,4,5,4,3,4,4,5,4,2,5,3,1,0
15496,6,4,2,0,1,6,71,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,4,4,5,4,4,5,4,4,3,3,4,4,5,4,5,5,4,2,0
15496,9,4,2,0,1,4,96,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,3,4,5,2,5,5,5,5,3,3,4,4,5,4,4,5,3,1,0
15496,12,4,2,0,0,2,98,5,5,3,5,5,5,5,5,5,5,2,5,5,2,5,5,4,2,5,5,2,4,4,3,5,5,4,3,3,3,4,4,5,4,3,5,1,1,0
15495,3,4,2,1,1,3.5,23,5,5,5,5,3,3,3,3,4,3,3,3,3,3,4,3,3,4,4,4,3,4,3,3,3,4,3,3,3,1,3,3,4,4,4,5,4,1,0
15495,7,4,2,1,1,3,55,5,4,5,5,5,4,5,4,4,5,5,5,5,5,5,5,4,5,4,5,4,3,5,4,5,5,5,5,5,4,4,3,5,5,5,4,4,5,0
15490,14,2,5,0,1,2,67,4,5,5,5,4,5,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0
15490,9,2,5,0,1,1,70,5,5,5,5,4,4,2,3,1,5,4,5,3,4,5,3,4,5,5,5,4,5,4,4,5,5,5,5,4,4,5,5,5,3,5,5,4,5,0
15486,12,2,5,0,1,1,70,5,5,5,5,4,3,4,4,4,5,4,4,4,4,4,5,5,5,5,5,4,3,5,4,5,5,4,5,4,5,5,4,0,4,4,5,4,5,1
15486,9,2,5,0,1,1,63,5,5,4,5,4,3,3,4,4,5,2,4,4,3,4,4,3,5,5,5,4,4,4,3,5,5,5,4,4,4,4,4,3,4,4,5,4,3,1
15485,12,2,5,1,1,3,52,5,5,5,4,5,5,4,4,3,5,5,4,5,4,4,0,4,5,5,5,5,3,3,4,5,4,5,5,5,5,5,4,5,5,3,5,3,1,1
15484,5,2,5,0,1,3,37,5,5,5,5,5,4,3,5,3,5,4,3,5,5,3,3,4,5,4,5,4,5,4,3,4,4,4,4,4,5,5,4,5,5,5,5,4,4,0
15484,3,2,5,0,1,3,19,3,2,5,5,4,4,3,5,0,4,3,1,1,4,1,1,3,5,5,5,4,3,1,1,5,5,4,5,5,5,5,5,1,5,5,2,4,1,0
15484,9,2,5,0,1,4,66,5,5,5,5,5,4,4,4,4,4,4,4,5,5,4,5,5,4,5,5,4,5,4,4,5,0,5,5,5,5,5,4,5,5,5,5,4,5,0
15484,12,2,5,0,1,3,66,5,5,5,5,5,4,4,4,4,5,4,4,4,4,4,5,5,4,5,5,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,4,4,5,0
15484,14,2,5,0,1,1,70,4,4,5,5,5,4,4,4,4,5,4,4,4,5,4,5,4,4,5,4,4,4,4,4,5,5,4,5,5,5,5,4,5,5,5,4,4,5,0
15483,15,2,5,0,1,1,58,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1
15483,11,2,5,0,1,3,56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,1
15474,9,2,1,0,1,1,64,5,5,0,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,5,4,4,4,5,4,5,4,4,5,4,5,1
15474,14,2,1,0,1,3,66,5,5,5,5,5,5,4,5,4,5,4,5,5,4,4,4,3,5,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,4,3,5,5,5,1
15468,9,4,4,0,1,6,70,5,4,4,5,5,5,5,5,5,5,4,5,5,3,5,5,3,4,5,5,2,5,3,2,5,5,5,5,4,4,0,3,5,5,5,1,4,4,1
15468,5,4,4,0,1,4.5,48,5,5,5,5,4,5,5,5,4,4,3,5,5,3,5,5,3,5,5,5,4,5,2,3,5,5,5,5,5,3,5,4,5,5,5,1,4,4,1
15465,8,4,4,0,1,1,67,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,3,4,5,5,5,5,4,5,4,5,4,5,5,5,5,1
15465,12,4,4,0,1,1,82,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,3,5,5,5,5,0,4,4,5,5,5,5,5,4,5,1
15463,8,2,5,1,1,3,55,4,4,4,5,5,5,4,4,4,4,3,4,4,4,4,5,3,3,4,4,4,3,3,2,4,4,4,4,3,4,3,3,4,4,3,5,2,1,0
15461,15,2,5,0,1,3.5,72,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,2,5,5,3,4,4,5,5,5,4,5,5,5,5,5,4,5,5,4,5,4,5,1
15461,10,2,5,0,1,3.5,70,5,5,5,5,5,4,5,5,5,5,4,5,4,5,5,5,3,5,5,3,4,5,5,5,5,4,5,5,5,5,5,4,5,4,4,0,4,5,1
15460,12,2,1,0,1,1,71,5,5,5,5,4,5,4,4,5,5,3,5,4,4,4,4,3,4,5,5,4,4,4,4,4,4,4,5,5,4,5,4,4,3,3,5,4,4,1
15460,4,2,1,0,1,1,34,5,5,5,5,4,3,2,2,5,4,2,5,4,2,5,2,3,5,5,5,2,5,4,3,4,4,2,5,4,3,4,3,4,3,3,4,4,4,1
15460,5,2,1,0,1,1,52,5,5,5,5,5,5,2,2,5,5,3,5,2,5,3,2,2,5,5,5,3,4,4,5,5,5,4,5,5,4,5,4,5,3,3,4,4,5,1
15460,9,2,1,0,1,1,70,5,4,5,5,4,5,3,4,5,5,2,4,4,5,2,3,3,5,5,5,4,5,4,4,4,4,4,5,4,4,4,4,5,2,0,5,4,4,1
15459,16,2,1,1,1,4,63,4,4,5,5,5,4,4,5,5,4,4,3,4,4,3,5,3,5,5,4,5,3,3,3,5,4,4,5,5,5,5,4,5,4,4,5,4,5,1
15459,10,2,1,1,1,1,60,3,4,5,5,4,4,5,4,4,5,4,2,4,4,2,5,2,5,5,5,4,3,2,3,5,5,5,5,5,4,4,3,4,5,3,5,4,5,1
15458,3,2,5,1,1,3,21,5,4,3,5,5,4,2,4,5,3,2,5,5,5,5,4,3,5,5,5,4,3,4,5,5,4,5,5,4,4,0,4,5,5,5,5,3,1,0
15458,8,2,5,1,1,3,57.6,5,5,5,5,3,5,4,3,5,5,4,5,4,3,5,4,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,0,4,5,3,4,0
15458,13,2,5,1,1,2.25,54.2,5,5,5,5,5,5,4,4,5,5,5,5,4,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,0
15457,10,2,5,1,1,3,54,5,5,5,5,4,4,5,4,4,5,5,5,4,4,5,5,4,5,5,5,4,4,4,5,5,4,4,0,4,4,4,4,4,4,3,5,4,4,1
15457,6,2,5,1,1,3,50,5,5,4,4,5,4,4,4,5,4,4,5,5,5,5,5,4,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,3,4,1
15457,3,2,5,1,1,3,21,4,4,5,4,0,4,4,4,4,4,4,5,4,4,4,5,4,4,5,5,4,5,4,4,4,5,4,5,4,3,4,4,4,4,4,5,4,4,1
15457,12,2,5,1,1,3,57,4,5,5,5,5,4,5,4,4,5,5,5,4,5,4,5,4,5,5,5,5,4,4,5,5,4,5,4,4,4,5,4,4,4,3,5,4,4,1
15456,14,2,5,0,1,3,61.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,3,3,5,5,4,1
15456,10,2,5,0,1,1.5,55.375,5,5,5,5,4,5,5,5,4,4,5,5,5,4,5,5,4,5,5,5,4,5,5,4,5,4,5,5,4,5,5,5,5,1,2,5,5,5,1
15455,8,2,5,1,1,2,55,2,4,5,5,5,5,5,4,4,5,4,5,5,5,5,5,3,5,5,5,3,5,2,5,5,5,5,5,5,4,3,3,3,5,5,5,5,3,1
15454,8,2,5,1,1,2.5,56,5,5,5,5,5,5,4,5,5,5,3,5,5,4,3,5,4,5,5,5,3,5,3,5,5,5,5,5,5,3,5,3,1,3,3,5,3,3,1
15454,14,2,5,1,1,2.5,60,5,5,5,5,5,5,2,5,5,5,3,4,5,5,3,5,3,5,5,5,4,5,3,3,5,5,5,5,5,4,5,5,5,4,4,5,3,5,1
15454,11,2,5,1,1,2.5,61,5,5,5,5,5,5,3,5,5,5,4,4,3,5,3,5,3,4,4,5,4,5,3,4,4,4,5,5,5,3,5,5,5,4,3,5,3,3,1
15451,10,2,5,0,1,3,62,5,4,4,5,4,4,4,3,3,5,5,3,3,4,3,3,4,5,5,5,4,5,2,4,4,4,4,5,5,5,4,4,4,5,2,4,4,4,1
15451,15,2,5,0,1,3,62,5,5,5,5,5,5,4,4,3,5,5,3,4,3,4,4,4,5,5,5,2,4,2,4,5,5,4,4,4,5,5,4,4,4,2,4,2,5,1
15451,9,2,5,0,1,3,57,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,5,5,4,4,4,4,4,3,4,4,2,4,4,4,1
15450,11,2,5,1,1,2,55,5,5,5,5,5,5,5,3,3,5,4,4,3,3,3,3,3,3,5,5,3,5,5,3,5,5,4,5,5,5,5,4,5,3,4,4,4,3,1
15450,9,2,5,1,1,2,52,5,5,5,5,5,5,3,3,1,5,4,5,3,5,3,3,3,3,4,4,4,5,5,3,5,5,5,5,5,5,5,4,5,4,4,4,4,4,1
15450,15,2,5,1,1,3,55,5,5,5,5,5,4,5,4,3,5,5,3,5,5,2,5,4,4,5,5,4,5,5,3,5,5,4,5,5,5,5,5,5,4,3,5,4,5,1
15448,6,2,5,1,1,3,50,5,5,5,5,3,4,4,5,4,5,4,5,4,3,5,5,4,5,5,5,3,5,4,3,5,4,4,5,5,3,4,4,5,4,4,5,3,5,0
15448,12,2,5,1,1,2.75,62,5,5,5,5,4,5,4,5,5,5,4,5,5,3,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,4,5,4,5,5,5,5,4,4,0
15448,3,2,5,1,1,3.75,0,5,4,5,5,4,2,3,4,2,2,1,3,3,3,4,5,4,5,5,5,3,5,3,3,4,4,3,3,3,3,4,3,1,1,3,5,3,3,0
15448,9,2,5,1,1,1,59,5,5,5,5,3,5,4,5,5,5,4,5,5,2,5,5,4,4,5,5,2,5,5,2,5,5,5,5,5,4,4,4,5,5,5,5,3,5,0
15448,15,2,5,1,1,2.75,65,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,4,5,5,5,3,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,4,4,0
15446,13,2,5,1,1,1,65,4,5,5,5,4,5,3,3,5,5,5,5,5,5,4,5,5,4,5,5,4,4,4,4,5,5,5,5,5,4,5,5,5,5,3,5,3,5,1
15446,3,2,5,1,1,1,21.6,3,5,4,5,4,3,2,3,4,4,2,5,4,4,4,4,4,4,5,5,3,4,4,3,5,4,5,5,4,4,5,5,0,0,2,3,3,0,1
15446,8,2,5,1,1,1,55,4,5,5,5,4,5,3,4,3,5,4,4,5,5,5,4,5,3,5,5,4,4,4,4,5,5,5,5,5,4,5,4,4,5,5,5,4,5,1
15445,13,2,1,0,1,3.5,69,5,5,5,5,5,5,2,5,5,5,4,5,5,5,2,5,2,3,5,5,4,2,2,4,5,5,5,5,5,5,4,2,5,5,5,5,4,5,1
15445,9,2,1,0,1,1,55,4,5,4,5,5,5,4,4,5,5,4,5,5,5,3,5,4,4,4,5,5,4,3,4,3,5,5,5,4,4,4,4,5,5,4,5,4,4,1
15445,3,2,1,0,1,1,22,5,5,4,5,5,3,1,3,4,3,2,4,2,3,3,4,4,3,5,5,3,4,4,3,3,4,5,4,4,4,5,3,4,3,3,5,3,0,1
15443,9,2,1,1,1,3,54,4,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,4,4,4,4,5,5,5,5,4,5,5,5,5,5,3,5,5,5,1
15443,3,2,1,1,1,3,19,5,5,4,5,4,4,4,4,5,3,3,4,5,4,4,5,4,4,5,5,4,3,3,4,5,5,5,4,4,4,5,4,5,4,3,5,4,1,1
15443,12,2,1,1,1,3,65,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1
15442,12,2,1,0,1,1,64.4,5,3,4,5,5,5,5,5,4,5,4,5,5,4,5,5,4,4,5,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,5,3,1,1
15442,6,2,1,0,1,2,45,5,4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,4,4,1
15442,4,2,1,0,1,1,27,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,1
15442,15,2,1,0,1,1,61.8,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,1,1
15442,10,2,1,0,1,1,60,5,5,5,5,4,4,4,4,0,5,4,5,5,4,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,3,5,5,4,4,4,5,4,4,1
15441,3,2,1,0,1,3,21.2,5,4,4,5,5,2,1,4,3,3,2,5,4,4,1,5,2,3,5,5,2,2,1,1,2,4,5,0,4,3,2,3,5,3,2,1,1,1,1
